ID_Codigo;ID;Anexo;Titulo_Anexo;Item_Anexo;Descritivo;Tratamento;Perc_Reducao;Perc_Aliquota_Aplicavel;Tributo;Tipo_Classificacao;Codigo;Codigo_Normalizado;Nivel_Codigo;Base_Legal;Linha_Agrupadora;Condicionantes_Observacoes
55;19;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);19;"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal (exceto foies gras) dos seguintes códigos, subposições e posições da NCM/SH: a) 02.01, 02.02, 0206.10.00, 0206.2 e 0210.20.00; b) 02.03, 0206.30.00, 0206.4, 0209.10 e 0210.1; c) 02.04 e 0210.99.20, carne caprina classificada no código 0210.99.90 e miudezas comestíveis de ovinos e caprinos classificadas nos códigos 0206.80.00 e 0206.90.00; d) 02.07, 0209.90.00 e 0210.99.1, exceto os produtos dos códigos 0207.43.00 e 0207.53.00";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0210.99.20;02109920;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
56;19;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);19;"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal (exceto foies gras) dos seguintes códigos, subposições e posições da NCM/SH: a) 02.01, 02.02, 0206.10.00, 0206.2 e 0210.20.00; b) 02.03, 0206.30.00, 0206.4, 0209.10 e 0210.1; c) 02.04 e 0210.99.20, carne caprina classificada no código 0210.99.90 e miudezas comestíveis de ovinos e caprinos classificadas nos códigos 0206.80.00 e 0206.90.00; d) 02.07, 0209.90.00 e 0210.99.1, exceto os produtos dos códigos 0207.43.00 e 0207.53.00";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0210.99.90;02109990;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
57;19;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);19;"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal (exceto foies gras) dos seguintes códigos, subposições e posições da NCM/SH: a) 02.01, 02.02, 0206.10.00, 0206.2 e 0210.20.00; b) 02.03, 0206.30.00, 0206.4, 0209.10 e 0210.1; c) 02.04 e 0210.99.20, carne caprina classificada no código 0210.99.90 e miudezas comestíveis de ovinos e caprinos classificadas nos códigos 0206.80.00 e 0206.90.00; d) 02.07, 0209.90.00 e 0210.99.1, exceto os produtos dos códigos 0207.43.00 e 0207.53.00";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0206.80.00;02068000;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
58;19;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);19;"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal (exceto foies gras) dos seguintes códigos, subposições e posições da NCM/SH: a) 02.01, 02.02, 0206.10.00, 0206.2 e 0210.20.00; b) 02.03, 0206.30.00, 0206.4, 0209.10 e 0210.1; c) 02.04 e 0210.99.20, carne caprina classificada no código 0210.99.90 e miudezas comestíveis de ovinos e caprinos classificadas nos códigos 0206.80.00 e 0206.90.00; d) 02.07, 0209.90.00 e 0210.99.1, exceto os produtos dos códigos 0207.43.00 e 0207.53.00";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0206.90.00;02069000;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
59;19;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);19;"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal (exceto foies gras) dos seguintes códigos, subposições e posições da NCM/SH: a) 02.01, 02.02, 0206.10.00, 0206.2 e 0210.20.00; b) 02.03, 0206.30.00, 0206.4, 0209.10 e 0210.1; c) 02.04 e 0210.99.20, carne caprina classificada no código 0210.99.90 e miudezas comestíveis de ovinos e caprinos classificadas nos códigos 0206.80.00 e 0206.90.00; d) 02.07, 0209.90.00 e 0210.99.1, exceto os produtos dos códigos 0207.43.00 e 0207.53.00";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;02.07;0207;4 digitos (posicao);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
60;19;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);19;"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal (exceto foies gras) dos seguintes códigos, subposições e posições da NCM/SH: a) 02.01, 02.02, 0206.10.00, 0206.2 e 0210.20.00; b) 02.03, 0206.30.00, 0206.4, 0209.10 e 0210.1; c) 02.04 e 0210.99.20, carne caprina classificada no código 0210.99.90 e miudezas comestíveis de ovinos e caprinos classificadas nos códigos 0206.80.00 e 0206.90.00; d) 02.07, 0209.90.00 e 0210.99.1, exceto os produtos dos códigos 0207.43.00 e 0207.53.00";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0209.90.00;02099000;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
61;19;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);19;"Carnes bovina, suína, ovina, caprina e de aves e produtos de origem animal (exceto foies gras) dos seguintes códigos, subposições e posições da NCM/SH: a) 02.01, 02.02, 0206.10.00, 0206.2 e 0210.20.00; b) 02.03, 0206.30.00, 0206.4, 0209.10 e 0210.1; c) 02.04 e 0210.99.20, carne caprina classificada no código 0210.99.90 e miudezas comestíveis de ovinos e caprinos classificadas nos códigos 0206.80.00 e 0206.90.00; d) 02.07, 0209.90.00 e 0210.99.1, exceto os produtos dos códigos 0207.43.00 e 0207.53.00";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0210.99.1;0210991;7 digitos (item);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
62;20;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);20;"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;03.02;0302;4 digitos (posicao);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
63;20;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);20;"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;03.03;0303;4 digitos (posicao);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
64;20;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);20;"Peixes e carnes de peixes (exceto salmonídeos, atuns, bacalhaus, hadoque, saithe e ovas e outros subprodutos) dos seguintes códigos, subposições e posições da NCM/SH: a) 03.02; exceto os produtos das subposições e dos códigos 0302.1, 0302.3, 0302.51.00, 0302.52.00, 0302.53.00 e 0302.9 da NCM/SH; b) 03.03; exceto os produtos das subposições e dos códigos 0303.1, 0303.4, 0303.63.00, 0303.64.00, 0303.65.00 e 0303.9 da NCM/SH; c) 03.04; exceto os salmonídeos, atuns, bacalhaus, hadoque e saithe classificados nas subposições 0304.4, 0304.5, 0304.7, 0304.8 e 0304.9 da NCM/SH";Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;03.04;0304;4 digitos (posicao);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
65;21;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);21;Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0406.10.10;04061010;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
66;21;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);21;Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0406.10.90;04061090;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
67;21;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);21;Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0406.20.00;04062000;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
68;21;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);21;Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0406.90.10;04069010;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
69;21;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);21;Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0406.90.20;04069020;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
70;21;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);21;Queijos tipo mozarela, minas, prato, queijo de coalho, ricota, requeijão, queijo provolone, queijo parmesão, queijo fresco não maturado e queijo do reino classificados nos códigos 0406.10.10, 0406.10.90, 0406.20.00, 0406.90.10, 0406.90.20 e 0406.90.30 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;0406.90.30;04069030;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
71;22;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);22;Sal em conformidade com os requisitos da legislação específica relativos ao teor de iodo enquadrado nos limites próprios para consumo humano classificado nos códigos 2501.00.20 e 2501.00.90 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;2501.00.20;25010020;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
72;22;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);22;Sal em conformidade com os requisitos da legislação específica relativos ao teor de iodo enquadrado nos limites próprios para consumo humano classificado nos códigos 2501.00.20 e 2501.00.90 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;2501.00.90;25010090;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
73;23;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);23;Mate da posição 09.03 da NCM/SH;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;09.03;0903;4 digitos (posicao);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
74;24;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);24;Farinha com baixo teor de proteína para pessoas com aminoacidopatias, acidemias e defeitos do ciclo da uréia da NCM 1901.90.90;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;1901.90.90;19019090;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
75;25;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);25;Massas com baixo teor de proteína para pessoas com aminoacidopatias, acidemias e defeitos do ciclo da uréia da NCM 1902.19.00;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;1902.19.00;19021900;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
76;26;I;Produtos destinados a alimentacao humana submetidos a reducao a zero (Cesta Basica Nacional de Alimentos);26;Fórmulas Dietoterápicas para Erros Inatos do Metabolismo da NCM 2106.9090;Reducao a zero;100.0;0.0;IBS e CBS;NCM/SH;2106.90.90;21069090;8 digitos (item completo);Art. 125;Nao;Exclui produtos horticolas, frutas e ovos, que estao no Anexo XV
77;27;II;Servicos de educacao submetidos a reducao de 60%;1;Ensino Infantil, inclusive creche e pré-escola;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2201.1;122011;6 digitos (subposicao);Art. 129;Nao;
78;28;II;Servicos de educacao submetidos a reducao de 60%;2;Ensino Fundamental;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2201.20.00;122012000;NBS (9 digitos);Art. 129;Nao;
79;29;II;Servicos de educacao submetidos a reducao de 60%;3;Ensino Médio;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2201.30.00;122013000;NBS (9 digitos);Art. 129;Nao;
80;30;II;Servicos de educacao submetidos a reducao de 60%;4;Ensino Técnico de Nível Médio;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2202.00.00;122020000;NBS (9 digitos);Art. 129;Nao;
81;31;II;Servicos de educacao submetidos a reducao de 60%;5;Ensino para jovens e adultos destinado àqueles que não tiveram acesso ou continuidade de estudos no ensino fundamental e médio na idade própria;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2203;12203;5 digitos (subposicao);Art. 129;Nao;
82;32;II;Servicos de educacao submetidos a reducao de 60%;6;Ensino Superior, compreendidos os cursos e programas de graduação, pós-graduação, de extensão e cursos sequenciais;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2204;12204;5 digitos (subposicao);Art. 129;Nao;
83;33;II;Servicos de educacao submetidos a reducao de 60%;7;Ensino de sistemas linguísticos de natureza visomotora e de escrita tátil;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2205.13.00;122051300;NBS (9 digitos);Art. 129;Nao;
84;34;II;Servicos de educacao submetidos a reducao de 60%;8;Ensino de línguas nativas de povos originários;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2205.13.00;122051300;NBS (9 digitos);Art. 129;Nao;
85;35;II;Servicos de educacao submetidos a reducao de 60%;9;Educação especial destinada a pessoas com deficiência, transtornos globais do desenvolvimento e altas habilidades ou superdotação, de modo isolado ou agregado a qualquer das etapas de educação tratadas neste Anexo;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;;;Nao informado;Art. 129;Nao;
86;36;III;Servicos de saude submetidos a reducao de 60%;1;Serviços cirúrgicos;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.11.00;123011100;NBS (9 digitos);Art. 130;Nao;
87;37;III;Servicos de saude submetidos a reducao de 60%;2;Serviços ginecológicos e obstétricos;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.12.00;123011200;NBS (9 digitos);Art. 130;Nao;
88;38;III;Servicos de saude submetidos a reducao de 60%;3;Serviços psiquiátricos;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.13.00;123011300;NBS (9 digitos);Art. 130;Nao;
89;39;III;Servicos de saude submetidos a reducao de 60%;4;Serviços prestados em Unidades de Terapia Intensiva;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.14.00;123011400;NBS (9 digitos);Art. 130;Nao;
90;40;III;Servicos de saude submetidos a reducao de 60%;5;Serviços de atendimento de urgência;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.15.00;123011500;NBS (9 digitos);Art. 130;Nao;
91;41;III;Servicos de saude submetidos a reducao de 60%;6;Serviços hospitalares não classificados em subposições anteriores;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.19.00;123011900;NBS (9 digitos);Art. 130;Nao;
92;42;III;Servicos de saude submetidos a reducao de 60%;7;Serviços de clínica médica;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.21.00;123012100;NBS (9 digitos);Art. 130;Nao;
93;43;III;Servicos de saude submetidos a reducao de 60%;8;Serviços médicos especializados;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.22.00;123012200;NBS (9 digitos);Art. 130;Nao;
94;44;III;Servicos de saude submetidos a reducao de 60%;9;Serviços odontológicos;Reducao de 60%;60.0;40.0;IBS e CBS;NBS;1.2301.23.00;123012300;NBS (9 digitos);Art. 130;Nao;
